ticket_id,description,category,subcategory,priority,created_timestamp,status,requester_type
SEC515126,potential compromise - compromising 27 user accounts - discovered during audit,SPOOFING,DHCP Spoofing,4,2025-01-31 18:13:48,Open,Network Admin
SEC881785,suspicious activity - degrading application performance - identified by SOC,MALWARE,Keylogger,4,2025-01-23 11:55:48,Escalated,System Admin
SEC217051,source IP address forgery detected - affecting 76 systems - reported by user,SPOOFING,IP Spoofing,4,2025-02-20 05:27:48,Resolved,System Admin
SEC620498,suspicious password reset - affecting 45 systems - caught by firewall,HIJACKING,Account Hijacking,2,2025-02-14 15:23:48,Resolved,Security Tool
SEC673763,potential compromise - compromising 3 user accounts - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,3,2025-02-07 08:26:48,Open,Security Tool
SEC702544,suspicious activity - compromising 42 user accounts - discovered during audit,MALWARE,Cryptominer,3,2025-02-11 13:30:48,Contained,Security Engineer
SEC627070,IP packet manipulation detected - degrading application performance - discovered during audit - Source IP: 180.162.187.106,SPOOFING,IP Spoofing,3,2025-02-09 13:14:48,Open,SOC Analyst
SEC461929,authentication token manipulation - compromising 17 user accounts - identified by SOC,ACCESS_CONTROL,Authentication Bypass,3,2025-02-15 01:30:48,Resolved,SOC Analyst
SEC824407,malicious DNS redirection - impacting sensitive data - discovered during audit,SPOOFING,DNS Spoofing,2,2025-01-24 19:33:48,Resolved,Network Admin
SEC187288,session validation failure - compromising 23 user accounts - reported by EDR - User Agent: Mozilla/1.0,HIJACKING,Session Hijacking,3,2025-02-20 15:31:48,Resolved,Security Engineer
SEC281315,potential compromise - impacting customer data - reported by user,SPOOFING,DHCP Spoofing,1,2025-02-01 02:47:48,Contained,System Admin
SEC199290,unauthorized ARP reply - compromising 37 user accounts - discovered during audit,SPOOFING,ARP Spoofing,2,2025-01-29 14:17:48,Escalated,Security Tool
SEC357968,unauthorized gateway change - degrading application performance - reported by user,HIJACKING,Network Hijacking,4,2025-01-27 01:06:48,Contained,System Admin
SEC668725,suspicious activity - impacting customer data - caught by firewall,MALWARE,Trojan,4,2025-02-19 16:52:48,Contained,System Admin
SEC339146,SSO bypass attempt - impacting customer data - flagged by SIEM,ACCESS_CONTROL,Authentication Bypass,4,2025-02-11 02:45:48,Contained,Security Tool
SEC500348,suspicious activity - affecting 14 systems - detected by IDS,SPOOFING,DHCP Spoofing,4,2025-02-09 01:28:48,Open,Security Engineer
SEC897419,potential compromise - compromising 29 user accounts - reported by user,HIJACKING,Browser Hijacking,4,2025-01-27 13:35:48,Contained,Security Engineer
SEC146029,session validation failure - affecting 15 systems - detected by IDS,HIJACKING,Session Hijacking,4,2025-02-02 05:26:48,Contained,System Admin
SEC835295,suspicious activity - degrading application performance - caught by firewall,MALWARE,Worm,4,2025-02-19 09:04:48,Escalated,System Admin
SEC481366,screen capture activity - impacting financial data - caught by firewall,MALWARE,Spyware,4,2025-01-25 02:07:48,Contained,Security Tool
SEC803191,potential compromise - compromising 14 user accounts - flagged by SIEM,MALWARE,Cryptominer,2,2025-01-23 13:28:48,Resolved,SOC Analyst
SEC238858,potential compromise - affecting 20 systems - detected by IDS,ACCESS_CONTROL,Access Bypass,4,2025-01-25 04:29:48,Escalated,System Admin
SEC386070,header manipulation detected - degrading service performance - reported by user,SPOOFING,Email Spoofing,3,2025-02-17 19:56:48,In Progress,System Admin
SEC291602,potential compromise - degrading system performance - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,3,2025-01-24 15:31:48,Resolved,System Admin
SEC275830,multiple authentication failures - degrading system performance - reported by user,HIJACKING,Account Hijacking,4,2025-02-03 20:05:48,In Progress,SOC Analyst
SEC946179,SYSTEM level escalation - degrading network performance - flagged by SIEM,ACCESS_CONTROL,Privilege Escalation,4,2025-02-16 22:46:48,Escalated,System Admin
SEC895193,security violation - affecting 30 systems - reported by EDR,MALWARE,Cryptominer,3,2025-02-17 09:54:48,Open,Network Admin
SEC457818,file encryption in progress - impacting sensitive data - caught by firewall - Encrypted Files: 5039,MALWARE,Ransomware,4,2025-02-05 08:18:48,Escalated,Network Admin
SEC159959,service account compromise - degrading application performance - identified by SOC,ACCESS_CONTROL,Privilege Escalation,4,2025-02-07 05:03:48,In Progress,Security Engineer
SEC404740,session token compromise - compromising 23 user accounts - identified by SOC,HIJACKING,Session Hijacking,4,2025-02-17 19:31:48,Resolved,Security Engineer
SEC945168,security violation - affecting 50 systems - detected by IDS,MALWARE,Keylogger,4,2025-01-30 07:28:48,Open,Security Engineer
SEC688846,potential compromise - degrading application performance - reported by user,MALWARE,Keylogger,4,2025-01-24 22:43:48,In Progress,Network Admin
SEC923447,sudo abuse detected - affecting 39 systems - reported by EDR,ACCESS_CONTROL,Privilege Escalation,4,2025-02-01 06:56:48,Resolved,Security Tool
SEC144135,security violation - impacting customer data - flagged by SIEM,SPOOFING,MAC Spoofing,3,2025-02-09 14:54:48,Escalated,SOC Analyst
SEC341918,direct object reference - degrading network performance - discovered during audit,ACCESS_CONTROL,Authentication Bypass,4,2025-01-23 15:29:48,Contained,Network Admin
SEC357426,firewall detected IP spoofing pattern - affecting 72 systems - caught by firewall,SPOOFING,IP Spoofing,2,2025-02-14 10:40:48,Open,Security Tool
SEC671222,session token compromise - affecting 48 systems - discovered during audit - User Agent: Mozilla/5.0,HIJACKING,Session Hijacking,4,2025-02-20 08:40:48,Contained,Security Tool
SEC498968,potential compromise - impacting sensitive data - caught by firewall,SPOOFING,MAC Spoofing,2,2025-02-06 21:57:48,Contained,System Admin
SEC314916,hidden process detected - degrading network performance - reported by EDR,MALWARE,Rootkit,2,2025-02-04 18:03:48,In Progress,Security Tool
SEC991884,potential compromise - compromising 8 user accounts - identified by threat hunting,MALWARE,Cryptominer,3,2025-02-04 23:22:48,In Progress,System Admin
SEC167880,account takeover attempt - affecting 3 systems - discovered during audit,HIJACKING,Account Hijacking,3,2025-01-29 19:01:48,Contained,Network Admin
SEC195999,security violation - compromising 3 user accounts - discovered during audit,HIJACKING,Browser Hijacking,4,2025-01-29 15:30:48,Resolved,Network Admin
SEC366388,potential compromise - affecting 90 systems - reported by user,HIJACKING,Click Hijacking,3,2025-02-05 15:56:48,Contained,System Admin
SEC923375,kernel modification attempt - affecting 96 systems - detected by IDS,MALWARE,Rootkit,3,2025-02-04 09:23:48,Resolved,Network Admin
SEC654820,rogue DHCP server - affecting 2 systems - caught by firewall,HIJACKING,Network Hijacking,4,2025-02-05 15:10:48,In Progress,Security Engineer
SEC251246,malicious DNS redirection - affecting 47 systems - detected by IDS,SPOOFING,DNS Spoofing,3,2025-02-07 03:06:48,In Progress,Security Engineer
SEC166862,potential compromise - compromising 14 user accounts - reported by user,SPOOFING,DHCP Spoofing,1,2025-01-30 04:34:48,Contained,Security Engineer
SEC955516,potential compromise - compromising 24 user accounts - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,4,2025-01-26 21:31:48,Contained,Security Engineer
SEC790599,suspicious ARP broadcast - degrading system performance - reported by user,SPOOFING,ARP Spoofing,4,2025-02-16 06:32:48,In Progress,System Admin
SEC365744,potential compromise - degrading service performance - discovered during audit,MALWARE,Adware,3,2025-02-03 00:34:48,Open,System Admin
SEC672662,credential harvesting attempt - impacting critical data - reported by user,MALWARE,Spyware,3,2025-02-21 09:27:48,Open,Security Engineer
SEC866494,suspicious DNS response - compromising 13 user accounts - identified by SOC,SPOOFING,DNS Spoofing,3,2025-02-14 07:47:48,Escalated,SOC Analyst
SEC230399,suspicious activity - degrading network performance - identified by SOC,MALWARE,Keylogger,4,2025-02-13 13:13:48,Open,SOC Analyst
SEC118270,potential compromise - impacting customer data - caught by firewall,ACCESS_CONTROL,Authorization Bypass,3,2025-02-02 10:58:48,In Progress,System Admin
SEC527705,DNS resolver compromise attempt - affecting 6 systems - identified by SOC,SPOOFING,DNS Spoofing,4,2025-01-24 06:09:48,Open,Security Tool
SEC647160,multiple authentication failures - affecting 27 systems - discovered during audit,HIJACKING,Account Hijacking,4,2025-02-12 02:45:48,In Progress,SOC Analyst
SEC386266,security violation - impacting sensitive data - reported by user,MALWARE,Cryptominer,2,2025-02-16 09:33:48,Resolved,Security Engineer
SEC746752,suspicious activity - degrading network performance - detected by IDS,MALWARE,Cryptominer,3,2025-02-20 16:10:48,In Progress,Security Engineer
SEC263552,unauthorized ARP reply - compromising 24 user accounts - caught by firewall,SPOOFING,ARP Spoofing,1,2025-02-18 10:49:48,Contained,Security Tool
SEC462127,suspicious activity - impacting financial data - detected by IDS,MALWARE,Cryptominer,4,2025-02-05 00:39:48,Resolved,Network Admin
SEC155537,rootkit persistence mechanism - impacting sensitive data - detected by IDS,MALWARE,Rootkit,4,2025-01-22 15:01:48,Open,System Admin
SEC131263,unusual login pattern - compromising 43 user accounts - identified by threat hunting,HIJACKING,Account Hijacking,4,2025-02-14 01:51:48,In Progress,Security Tool
SEC576784,man-in-the-middle session intercept - affecting 57 systems - discovered during audit - Cookie Length: 43,HIJACKING,Session Hijacking,4,2025-01-29 15:34:48,Resolved,System Admin
SEC904406,protocol downgrade attempt - compromising 27 user accounts - reported by EDR,HIJACKING,Network Hijacking,3,2025-02-04 11:15:48,Resolved,Security Tool
SEC451243,potential compromise - compromising 31 user accounts - reported by user,MALWARE,Cryptominer,4,2025-02-05 02:04:48,Open,Security Engineer
SEC966179,suspicious ARP broadcast - impacting customer data - caught by firewall,SPOOFING,ARP Spoofing,3,2025-02-17 17:51:48,Open,System Admin
SEC292636,security violation - compromising 36 user accounts - detected by IDS,SPOOFING,DHCP Spoofing,4,2025-02-16 14:12:48,Open,SOC Analyst
SEC900107,security violation - impacting financial data - discovered during audit,SPOOFING,DHCP Spoofing,2,2025-02-17 15:37:48,Resolved,Network Admin
SEC918868,suspicious activity - impacting critical data - reported by user,SPOOFING,GPS Spoofing,2,2025-01-24 11:45:48,In Progress,SOC Analyst
SEC383971,IP impersonation attempt - affecting 5 systems - discovered during audit - Protocol: TCP,SPOOFING,IP Spoofing,4,2025-02-05 05:33:48,Contained,System Admin
SEC996829,suspicious email origin - degrading system performance - identified by threat hunting,SPOOFING,Email Spoofing,4,2025-01-25 03:24:48,Resolved,System Admin
SEC589520,IP impersonation attempt - impacting customer data - caught by firewall - Protocol: ICMP,SPOOFING,IP Spoofing,4,2025-02-13 07:08:48,Open,Security Engineer
SEC269359,rogue DHCP server - impacting critical data - reported by user,HIJACKING,Network Hijacking,3,2025-01-27 16:27:48,Open,System Admin
SEC560968,password hash exploitation - compromising 26 user accounts - identified by threat hunting,ACCESS_CONTROL,Authentication Bypass,2,2025-02-05 23:31:48,Resolved,SOC Analyst
SEC689209,suspicious ARP broadcast - affecting 56 systems - identified by threat hunting,SPOOFING,ARP Spoofing,3,2025-02-19 03:08:48,In Progress,Security Engineer
SEC942802,malicious DNS redirection - compromising 22 user accounts - identified by threat hunting,SPOOFING,DNS Spoofing,4,2025-02-07 16:59:48,Open,SOC Analyst
SEC822690,suspicious IP routing behavior - affecting 30 systems - reported by user - Packet count: 3617,SPOOFING,IP Spoofing,1,2025-02-02 02:40:48,Contained,Security Tool
SEC816823,SSL strip attack detected - degrading system performance - detected by IDS,HIJACKING,Network Hijacking,4,2025-01-27 12:46:48,In Progress,System Admin
SEC216835,firewall detected IP spoofing pattern - compromising 23 user accounts - reported by user - Protocol: UDP,SPOOFING,IP Spoofing,4,2025-02-21 00:28:48,In Progress,Network Admin
SEC935420,potential compromise - degrading application performance - reported by user,SPOOFING,MAC Spoofing,2,2025-01-22 15:29:48,Contained,Security Engineer
SEC848343,password spraying detected - impacting critical data - reported by user,HIJACKING,Account Hijacking,3,2025-02-01 17:47:48,In Progress,Security Tool
SEC693277,potential compromise - degrading service performance - discovered during audit,ACCESS_CONTROL,MFA Compromise,3,2025-02-12 11:41:48,Open,Network Admin
SEC793946,backup deletion attempt - degrading service performance - reported by EDR - Extension: .898c29f8,MALWARE,Ransomware,4,2025-01-28 06:41:48,Escalated,System Admin
SEC840719,potential compromise - degrading service performance - detected by IDS,ACCESS_CONTROL,MFA Compromise,4,2025-02-12 12:33:48,Open,System Admin
SEC898728,session fixation attempt - degrading system performance - flagged by SIEM,HIJACKING,Session Hijacking,3,2025-02-20 20:31:48,Escalated,Security Engineer
SEC429917,potential compromise - affecting 71 systems - reported by user,MALWARE,Cryptominer,4,2025-01-25 07:57:48,Resolved,SOC Analyst
SEC458947,unauthorized account access - impacting sensitive data - caught by firewall,HIJACKING,Account Hijacking,3,2025-01-28 10:16:48,Open,System Admin
SEC362123,SYSTEM level escalation - affecting 81 systems - detected by IDS,ACCESS_CONTROL,Privilege Escalation,4,2025-01-23 05:40:48,Open,Security Engineer
SEC417569,DMARC policy violation - affecting 31 systems - identified by threat hunting,SPOOFING,Email Spoofing,4,2025-02-07 15:51:48,Escalated,Security Tool
SEC842883,unauthorized account access - impacting customer data - discovered during audit,HIJACKING,Account Hijacking,4,2025-02-04 15:41:48,Resolved,Security Tool
SEC688546,potential compromise - impacting critical data - reported by EDR,MALWARE,Adware,4,2025-02-04 10:55:48,In Progress,System Admin
SEC598818,security violation - compromising 12 user accounts - caught by firewall,ACCESS_CONTROL,Authorization Bypass,3,2025-01-24 02:42:48,Resolved,SOC Analyst
SEC696735,unauthorized session usage - compromising 19 user accounts - discovered during audit,HIJACKING,Session Hijacking,4,2025-01-30 12:30:48,In Progress,SOC Analyst
SEC329873,security violation - affecting 62 systems - identified by threat hunting,MALWARE,Keylogger,3,2025-02-02 22:46:48,Resolved,Network Admin
SEC127579,security violation - impacting customer data - caught by firewall,SPOOFING,GPS Spoofing,4,2025-01-23 07:02:48,Escalated,System Admin
