description,category,subcategory,priority
Tablespace at capacity - rebooted database server ! business operations severely affected due to database issues,DATABASE,Capacity,1
BLOCKING DATABASE ISSUE: Invalid object reference - sequence exhausted available values - multiple instances affected,DATABASE,Schema Management,2
Invalid connection string ! checked database logs - critical business processes blocked by DB issue,DATABASE,Configuration,3
Time sensitive: Status dashboard unresponsive - reports not generating - AWR reports not generating,DATABASE,Monitoring & Logging,2
Missing required fields (logs showing cascade of database failures) ; foreign key violations - finance system can't access data,DATABASE,Data Integrity,4
HIGH PRIORITY DB ISSUE: Replica lag critical ! business operations severely affected due to database issues,DATABASE,Availability,1
Database error preventing work Broken view definition !!! can't process customer orders in database,DATABASE,Schema Management,3
RMAN error ! all retry attempts to database failed - critical business processes blocked by DB issue,DATABASE,Backup & Recovery,2
Database diagnostics not available - rebooted database server ! multiple clients affected by database outage,DATABASE,Monitoring & Logging,3
Database error preventing work Role assignment failed - privileged access revoked - checked database logs,DATABASE,User Access,3
Instance not responding - error rate spiking in DB monitoring ! critical business processes blocked by DB issue,DATABASE,Availability,1
Privilege escalation detected (tried different connection methods) ; role assignments disappeared - customer data unavailable,DATABASE,User Access,2
EMERGENCY DATABASE TICKET: Password expired - proxy authentication errors - all attempts to connect fail,DATABASE,User Access,4
CRITICAL DB ALERT: Recovery missing logs - can't access backup files - business intelligence platform affected,DATABASE,Backup & Recovery,3
Grant operation failed (all retry attempts to database failed) ; user accounts locked - multiple clients affected by database outage,DATABASE,User Access,3
Broken view definition ! all attempts to connect fail - impacting all database-dependent services,DATABASE,Schema Management,1
Password expired: exceeding resource quotas - started after recent schema update,DATABASE,User Access,2
Transaction log corruption (multiple users reporting same database problem) . constraint violations . all data access blocked,DATABASE,Data Integrity,1
IMMEDIATE ACTION REQUIRED: Database Log files filled disk !!! transactions not processing,DATABASE,Capacity,4
Monitoring agent disconnected: wait event statistics unavailable - business intelligence platform affected,DATABASE,Monitoring & Logging,2
Time sensitive DB issue: Database link failure - incompatible character sets - all queries failing,DATABASE,Configuration,3
Production DB blocked by Authentication method conflict !!! business intelligence platform affected,DATABASE,Configuration,1
EMERGENCY DATABASE TICKET: Database service crashed ! multiple teams blocked from data access,DATABASE,Availability,1
Table lock contention ! all retry attempts to database failed - customer-facing database services impacted,DATABASE,Performance,1
Materialized view refresh failed: invalid object references - customer data unavailable,DATABASE,Schema Management,2
High I/O wait: parameter queries failing - business intelligence platform affected,DATABASE,Performance,1
Time sensitive: User quota exceeded - entire company database access affected - login failures for all users,DATABASE,User Access,2
EMERGENCY DATABASE TICKET: Log reader agent failing ! all queries failing,DATABASE,Replication,1
Trigger execution failure: index unusable after update - preventing order processing in database,DATABASE,Schema Management,2
Permission denied error: grant operations failing - production database pipeline completely stopped,DATABASE,User Access,2
Database timeout: connection string failing - happens on all queries,DATABASE,Availability,2
Database error preventing work Partition operation failed !!! business operations severely affected due to database issues,DATABASE,Schema Management,3
Time sensitive: Deadlock detection issues - entire company database access affected - trace files not being created,DATABASE,Monitoring & Logging,3
!!Data corruption!! - Log rotation failure !!! transactions not processing,DATABASE,Monitoring & Logging,3
Connection limit reached - rebooted database server ! impacting all database-dependent services,DATABASE,Capacity,2
Corrupt backup file (tried different connection methods) . recovery operation hanging . database-dependent services down,DATABASE,Backup & Recovery,2
Database diagnostics not available: trace files not being created - database console showing multiple errors,DATABASE,Monitoring & Logging,2
Immediate database assistance needed: Connection refused - database service not listed - business intelligence platform affected,DATABASE,Availability,1
Character set mismatch: settings lost after restart - started after recent schema update,DATABASE,Configuration,1
Time-critical alert: Tablespace at capacity ! entire company database access affected - query memory grants failing,DATABASE,Capacity,2
Time-critical alert: User account locked ! revenue-generating database down - user accounts locked,DATABASE,User Access,3
Time sensitive: Query timeout - all data access blocked - massive I/O wait times,DATABASE,Performance,3
Slow query execution ! issue reproducible in all database environments - database-dependent services down,DATABASE,Performance,2
Audit failure: wait event statistics unavailable - transactions not processing,DATABASE,Monitoring & Logging,2
Privilege escalation detected: suddenly can't access any tables - customer data unavailable,DATABASE,User Access,2
Database failover failed: instance crashed with core dump - happens on all queries,DATABASE,Availability,3
Temp space exhausted: unable to allocate new blocks - entire company database access affected,DATABASE,Capacity,3
Emergency - Can't access Log files filled disk !!! can't process customer orders in database,DATABASE,Capacity,2
High I/O wait: execution plan regression - started after recent schema update,DATABASE,Performance,3
HIGH PRIORITY DB ISSUE: Slow query execution ! customer-facing database services impacted,DATABASE,Performance,4
