ticket_id,description,category,subcategory,priority,status,created_timestamp,resolved_timestamp,requester_type,resolution_hours
INC323023,"Development Building A, Mezzanine: team operations facing Firewall intermittent rule conflict",NETWORK,Firewall,2,Resolved,2025-01-15 11:03:46,2025-01-16 19:57:38,Employee,32.897989157731516
INC826227,Incident: access review with Audit reported from Warehouse,COMPLIANCE,Audit,3,Resolved,2025-01-29 19:20:32,2025-01-31 12:53:02,VIP,41.5418643582938
INC641565,Finance reporting Enterprise Software error affecting several users,SOFTWARE,Enterprise Software,1,Closed,2024-12-28 16:07:44,2025-01-03 19:46:23,External,147.6441689409416
INC626417,degraded third-party breach impact in Data Breach system affecting 1 workstations at Building A,SECURITY,Data Breach,4,In Progress,2025-01-14 11:54:25,,Contractor,
INC615258,"degraded third-party breach impact in Data Breach system affecting 5 users at Branch Office, Basement",SECURITY,Data Breach,4,Awaiting Information,2024-12-24 15:33:14,,Contractor,
INC226722,Satellite Office - Private Cloud: major tenant isolation - impacting 10 users in Finance,CLOUD,Private Cloud,2,Resolved,2025-01-02 10:42:08,2025-01-05 09:50:58,Contractor,71.14724414473102
INC304290,[Manufacturing Plant] Facilities reports Switch failure for several endpoints,NETWORK,Switch,3,Open,2025-01-13 12:24:48,,Manager,
INC758522,"persistent third-party breach impact in Data Breach system affecting 3 users in Operations at R&D Lab, 2nd Floor - Error code: ERR7256",SECURITY,Data Breach,3,Resolved,2024-12-10 17:57:24,2024-12-12 17:32:18,Employee,47.58187265029653
INC141146,"problem in Custom Software system affecting internal services at Building A, IT Floor (intermittently throughout the day)",SOFTWARE,Custom Software,2,Resolved,2025-02-01 16:06:41,2025-02-04 15:34:48,Manager,71.4687847738364
INC575658,"Data Breach database dump identified reported by several workstations in R&D Lab, 2nd Floor",SECURITY,Data Breach,4,Escalated,2024-11-08 11:11:19,,Manager,
INC814121,component failure in Server system affecting department operations at Branch Office,HARDWARE,Server,4,Resolved,2025-02-07 23:28:36,2025-02-08 07:03:51,Manager,7.587737937854806
INC546131,Finance reporting GCP failure causing problems for department operations,CLOUD,GCP,3,Resolved,2024-08-25 15:01:46,2024-08-27 06:17:38,Manager,39.26470982665568
INC772257,"outage in Peripheral system affecting several workstations at Regional HQ, Ground Floor - Software version: 8.13.26",HARDWARE,Peripheral,2,Pending,2024-08-25 15:45:48,,Manager,
INC163053,"Incident: critical corruption detected with Database reported from Manufacturing Plant, Operations Center",DATA,Database,4,Resolved,2024-09-15 16:35:37,2024-09-16 03:07:19,Employee,10.528464814668572
INC283928,"Incident: offline with Printer reported from Branch Office, Training Room",HARDWARE,Printer,4,Resolved,2025-01-30 09:00:27,2025-01-30 11:50:09,Manager,2.8283733553335364
INC219215,[Customer Support] business services affected by ETL major problem,DATA,ETL,4,In Progress,2024-10-16 19:51:13,,Employee,
INC342698,LAN incident - persistent broadcast storm - Customer Site - Affecting: team operations - Software version: 10.13.8,NETWORK,LAN,1,Workaround Provided,2024-10-12 13:02:46,2024-10-19 10:51:11,External,165.80707040527915
INC362537,bandwidth throttling in Internet system affecting 2 users at Data Center,NETWORK,Internet,2,Workaround Provided,2025-01-31 16:38:56,2025-02-02 13:43:18,Manager,45.07288198802725
INC623475,"[Warehouse, Training Room] Customer Support reports Security Software encryption problems for 2 users",SOFTWARE,Security Software,1,Resolved,2025-01-12 15:21:08,2025-01-19 13:58:43,External,166.6264043960391
INC870432,"Incident: failover issues with Firewall detected from Distribution Center, Ground Floor",NETWORK,Firewall,3,Resolved,2025-01-28 08:34:26,2025-01-30 06:29:45,Employee,45.92203018501922
INC489523,"Building B, Executive Floor - DNS: incorrect records - impacting several endpoints",NETWORK,DNS,4,Resolved,2024-12-14 06:49:58,2024-12-14 15:39:35,Employee,8.826995937915472
INC412996,"[Manufacturing Plant, Ground Floor] Operations reports VPN encryption problems for multiple servers",NETWORK,VPN,3,Workaround Provided,2025-01-02 07:42:11,2025-01-03 06:29:45,External,22.793010132460438
INC333866,"Service alert: DNS forwarding loops detected, impacting multiple endpoints (after the recent update)",NETWORK,DNS,3,Closed,2024-11-14 11:24:05,2024-11-15 22:32:37,Employee,35.14230481547224
INC221559,"Incident: intermittent failure with Enterprise Software reported from Data Center, Operations Center",SOFTWARE,Enterprise Software,3,Closed,2025-01-26 14:09:33,2025-01-27 00:17:41,Employee,10.135667232049151
INC964845,Enterprise Software problem reported by all devices in Co-working Space,SOFTWARE,Enterprise Software,3,Closed,2025-01-26 11:47:02,2025-01-28 06:36:57,Employee,42.8320999598253
INC843814,Incident: intermittent degradation with Enterprise Software observed from R&D Lab,SOFTWARE,Enterprise Software,3,In Progress,2025-01-22 07:40:28,,Employee,
INC362516,HR Field Location: department operations reporting Physical Security issue,SECURITY,Physical Security,3,Closed,2024-12-12 07:07:16,2024-12-13 09:28:38,VIP,26.356228177862512
INC890872,Supply Chain reporting Database connection pool exhausted affecting business services (sudden onset),DATA,Database,2,Closed,2025-02-06 13:33:10,2025-02-10 10:58:51,Employee,93.42807078319167
INC713857,"Service alert: Driver problem detected, impacting 10 users in Development",SOFTWARE,Driver,2,Closed,2025-01-03 14:57:27,2025-01-06 00:53:32,Employee,57.93479747532595
INC472078,"Research Building B, Operations Center: internal services experiencing WiFi authentication failed",NETWORK,WiFi,4,Resolved,2024-12-24 09:19:21,2024-12-24 11:08:11,Employee,1.8140709845748897
INC755070,"Service alert: Security Software critical encryption problems detected, impacting several users (intermittently throughout the day) - Asset tag: SRV-3367",SOFTWARE,Security Software,4,Workaround Provided,2024-08-25 10:48:44,2024-08-25 14:30:17,Employee,3.692666496613991
INC773150,GCP error reported by critical operations in Warehouse (since this morning),CLOUD,GCP,3,Resolved,2025-02-10 15:10:34,2025-02-12 02:56:31,Employee,35.765932344942776
INC110207,"MFA bypass code problems escalated by team operations in Regional HQ, Training Room",IDENTITY,MFA,2,Duplicate,2025-01-10 14:08:57,2025-01-12 13:17:01,Employee,47.13449714846807
INC702981,Building A - IaaS: outage - impacting critical operations,CLOUD,IaaS,2,Not Reproducible,2025-02-15 21:57:52,2025-02-20 01:15:14,Contractor,99.28966655600863
INC138173,"Incident: critical hypervisor errors with Virtualization flagged from Building B, 1st Floor - Error code: ERR9713",SOFTWARE,Virtualization,3,Resolved,2025-02-05 11:01:28,2025-02-06 16:18:21,External,29.281513761991814
INC158276,"Regional HQ, Executive Floor - Server: hardware failure - impacting core services (sudden onset)",HARDWARE,Server,3,Resolved,2024-10-01 21:42:27,2024-10-03 20:54:50,Contractor,47.20639984471502
INC715276,[Supply Chain] 5 users in Supply Chain affected by Internet CDN failures - Vendor ticket: CASE60634,NETWORK,Internet,3,Resolved,2024-11-14 17:49:43,2024-11-16 12:19:56,VIP,42.50365219325065
INC544959,Supply Chain reporting Load Balancer degraded problem hindering 2 terminals,NETWORK,Load Balancer,3,Closed,2025-02-11 16:15:58,2025-02-12 08:56:04,Employee,16.668587449198974
INC468639,"CloudFormation failure in AWS system affecting multiple users in Product Management at Building A, 1st Floor (recurring issue)",CLOUD,AWS,2,In Progress,2025-01-21 16:29:50,,External,
INC483862,"Service alert: Account Compromise privilege escalation detected, impacting critical services (following maintenance)",SECURITY,Account Compromise,3,Duplicate,2024-12-15 10:08:39,2024-12-17 06:14:13,Employee,44.09298234855614
INC264849,Incident: minor spoofed email domain with Phishing reported from Regional HQ,SECURITY,Phishing,3,Resolved,2024-08-25 11:25:01,2024-08-26 20:21:16,Employee,32.93776192495893
INC689194,Facilities reporting Office Suite problem preventing access for 3 users (gradual degradation),SOFTWARE,Office Suite,1,Resolved,2024-08-25 08:30:54,2024-09-03 15:19:13,Employee,222.80538622869753
INC317849,[IT] 1 user in IT affected by Application performance issues (sudden onset),SOFTWARE,Application,3,Closed,2025-02-02 07:12:00,2025-02-03 02:19:37,VIP,19.127021692029857
INC543160,"Data Breach third-party breach impact reported by business services in Distribution Center, 1st Floor - Software version: 4.16.96",SECURITY,Data Breach,4,Resolved,2025-01-05 18:24:21,2025-01-05 19:40:44,VIP,1.2730660741975965
INC130132,Security Field Location: business operations reporting Private Cloud resource allocation failure - Software version: 6.20.71,CLOUD,Private Cloud,4,Resolved,2025-02-01 09:26:03,2025-02-01 19:44:10,External,10.302051013198179
INC786611,"[Branch Office, Training Room] Security reports Phishing minor spoofed email domain for department operations (recurring issue)",SECURITY,Phishing,2,Resolved,2025-01-18 13:44:18,2025-01-23 10:54:12,Manager,117.16517226840924
INC131852,Incident: boot problems with Operating System reported from Home Office,SOFTWARE,Operating System,4,Workaround Provided,2025-01-28 13:39:54,2025-01-28 18:16:07,Contractor,4.60383630862815
INC889358,Virtualization snapshot issues reported by several servers in Satellite Office,SOFTWARE,Virtualization,4,Closed,2024-08-31 18:28:06,2024-09-01 00:27:57,Contractor,5.997661205430033
INC171607,DNS incident - forwarding loops - R&D Lab - Affecting: team operations,NETWORK,DNS,1,Resolved,2025-02-14 11:17:54,2025-02-21 04:05:59,Employee,160.80149885423594
INC526813,[Home Office] Manufacturing reports Private Cloud backup failures for 2 users (recurring issue),CLOUD,Private Cloud,3,Resolved,2025-02-07 13:54:11,2025-02-09 04:36:18,Contractor,38.70198812665418
INC117778,Facilities reporting WAN outage causing problems for internal services (for the past hour),NETWORK,WAN,2,Resolved,2025-02-10 03:30:31,2025-02-14 04:51:42,VIP,97.3531955899353
INC794706,"[Data Center, Mezzanine] Development reports Data Breach critical cloud storage misconfiguration for several endpoints - IP: 10.76.132.37",SECURITY,Data Breach,4,Closed,2025-01-08 15:18:40,2025-01-08 16:25:32,Manager,1.1144950343872482
INC121798,[Satellite Office] Customer Support reports Custom Software issue for 1 servers,SOFTWARE,Custom Software,1,Resolved,2025-02-16 11:54:51,2025-02-23 21:58:46,Manager,178.06539144103186
INC740094,Legal reporting SSO redirect loop disrupting all devices,IDENTITY,SSO,4,In Progress,2024-11-12 10:58:28,,External,
INC887208,Incident: trojan infection with Malware noticed from Warehouse,SECURITY,Malware,4,Workaround Provided,2025-02-14 10:35:51,2025-02-14 15:26:41,Employee,4.847287435028406
INC979367,[Sales] all devices affected by AV Equipment calibration needed (sudden onset),HARDWARE,AV Equipment,4,Resolved,2025-01-19 10:45:52,2025-01-19 20:46:25,Employee,10.009188821062178
INC324795,Distribution Center - Peripheral: intermittent degradation - impacting multiple workstations,HARDWARE,Peripheral,3,Not Reproducible,2025-01-25 11:14:51,2025-01-26 07:23:59,Employee,20.1523628741402
INC600182,"Service alert: Authentication login failure detected, impacting team operations",IDENTITY,Authentication,2,In Progress,2024-09-02 12:17:24,,VIP,
INC267660,Compliance Co-working Space: critical operations experiencing Printer major paper jam,HARDWARE,Printer,3,Resolved,2024-11-29 11:06:34,2024-11-30 13:57:50,Employee,26.85467058373495
INC823018,Customer Support reporting Recovery media corruption hindering department operations,DATA,Recovery,2,Pending,2025-01-10 06:48:51,,Contractor,
INC411547,"degraded failure in Policy Violation system affecting customer-facing services at Branch Office, Operations Center",SECURITY,Policy Violation,3,In Progress,2025-02-15 15:16:14,,Employee,
INC213435,"Incident: won't charge with Mobile Device reported from Distribution Center, 2nd Floor (since this morning)",HARDWARE,Mobile Device,2,Workaround Provided,2025-01-19 17:47:24,2025-01-21 06:30:21,Employee,36.716022547976195
INC211159,"Incident: CEO fraud attempt with Phishing reported from Warehouse, Mezzanine",SECURITY,Phishing,2,In Progress,2025-01-28 17:16:24,,External,
INC156815,Sales reporting Phishing clicked phishing link hindering multiple users,SECURITY,Phishing,2,Resolved,2024-11-26 10:15:58,2024-11-29 18:49:57,Employee,80.56665796953894
INC541568,Product Management reporting Printer critical toner low affecting business operations,HARDWARE,Printer,4,Escalated,2024-12-16 16:34:45,,Employee,
INC193210,Point-of-Sale Hardware incident - major outage - Customer Site - Affecting: 5 users - Vendor ticket: T74979,HARDWARE,Point-of-Sale Hardware,3,Resolved,2025-02-03 10:17:08,2025-02-03 16:50:22,Employee,6.553962218090986
INC894583,"minor remote control malfunction in AV Equipment system affecting all endpoints at Building A, IT Floor",HARDWARE,AV Equipment,4,Workaround Provided,2025-01-16 17:59:55,2025-01-17 00:11:55,External,6.20021793215332
INC661402,[Compliance] department operations affected by MFA mobile app issues,IDENTITY,MFA,2,Resolved,2024-10-18 14:14:37,2024-10-21 21:52:47,External,79.63634218906905
INC175364,AWS minor EC2 instance down reported by 1 workstations in Home Office - Asset tag: DEV-3425,CLOUD,AWS,4,Resolved,2025-02-01 15:58:35,2025-02-02 02:44:09,VIP,10.759483262637543
INC467208,Legal Regional HQ: customer-facing services reporting Workstation blue screen,HARDWARE,Workstation,1,Resolved,2025-02-12 15:03:37,2025-02-20 16:33:22,Manager,193.49604230567277
INC395224,"data exfiltration detected in Data Breach system disrupting core services at Data Center, Operations Center",SECURITY,Data Breach,4,Closed,2024-12-24 08:28:46,2024-12-24 14:25:23,VIP,5.9437761058436145
INC730752,Incident: replication error with Storage reported from Data Center,HARDWARE,Storage,3,Resolved,2025-02-14 09:10:23,2025-02-15 17:16:35,Employee,32.10341869477202
INC742685,[Co-working Space] Finance reports Policy Violation critical degradation for department operations (gradual degradation),SECURITY,Policy Violation,3,In Progress,2024-12-10 10:27:53,,Employee,
INC377762,Incident: data transmission failure with IoT Device reported from Field Location (since this morning),HARDWARE,IoT Device,4,Resolved,2024-12-13 15:29:27,2024-12-13 19:48:47,Employee,4.322436578666622
INC269264,Sales reporting Point-of-Sale Hardware intermittent error affecting business services (gradual degradation),HARDWARE,Point-of-Sale Hardware,1,Resolved,2024-10-21 13:07:55,2024-10-27 13:26:18,Manager,144.3064038742886
INC869921,Field Location - Switch: malfunction - impacting 3 users (after the recent update) - IP: 10.236.252.33,NETWORK,Switch,3,Resolved,2025-01-29 14:44:19,2025-01-31 12:41:12,VIP,45.94811170219032
INC859915,Development reporting Virtualization hardware passthrough issues preventing access for 2 endpoints,SOFTWARE,Virtualization,1,Workaround Provided,2025-02-07 07:15:20,2025-02-15 07:46:31,Manager,192.5199463515954
INC141411,DevOps pipeline failure in Azure system affecting several workstations at Customer Site - Vendor ticket: CASE58834,CLOUD,Azure,3,Closed,2025-02-05 08:53:43,2025-02-05 21:58:17,Manager,13.076129133823775
